"Year","ABBREV_NAME","offence","num","rate","pop"
2002,"NORTH BURNETT","Sexual Offences",32,307.4558032278,10408.0000000164
2002,"NORTH BURNETT","Violent Offences",66,634.1275941635,10407.9999999153
2002,"NORTHERN PENINSULA AREA","Drug Related Offences",108,5247.813411106,2057.9999999893
2002,"NORTHERN PENINSULA AREA","Sexual Offences",2,97.181729834,2058.00000001675
2002,"NORTHERN PENINSULA AREA","Violent Offences",104,5053.44995141,2057.99999999965
2002,"PALM ISLAND ABORIGINAL","Drug Related Offences",82,3646.064917754,2248.99999999212
2002,"PALM ISLAND ABORIGINAL","Sexual Offences",42,1867.496665186,2248.99999999823
2002,"PALM ISLAND ABORIGINAL","Violent Offences",289,12850.155624694,2249.00000000492
2002,"PAROO","Drug Related Offences",140,6582.040432542,2126.99999999744
2002,"PAROO","Sexual Offences",4,188.058298072,2127.00000000455
2002,"PAROO","Violent Offences",84,3949.224259488,2127.00000001748
2002,"PORMPURAAW ABORIGINAL","Sexual Offences",8,1286.17363344,622.000000000249
2002,"PORMPURAAW ABORIGINAL","Violent Offences",105,16881.02893892,621.999999999512
2002,"QUILPIE","Drug Related Offences",20,1879.699248118,1064.0000000013
2002,"QUILPIE","Sexual Offences",6,563.909774436,1064.00000000017
2002,"QUILPIE","Violent Offences",6,563.909774432,1064.00000000772
2002,"REDLAND","Drug Related Offences",1244,1046.5214099443,118869.999999925
2002,"REDLAND","Sexual Offences",166,139.6483553459,118870.000000235
2002,"REDLAND","Violent Offences",563,473.6266509622,118870.00000026
2002,"RICHMOND","Drug Related Offences",16,1467.88990825,1090.00000000511
2002,"RICHMOND","Sexual Offences",2,183.486238532,1090.00000000065
2002,"RICHMOND","Violent Offences",16,1467.889908252,1090.00000000362
2002,"ROCKHAMPTON","Drug Related Offences",1516,2137.9514589108,70909.000000044
2002,"ROCKHAMPTON","Sexual Offences",618,871.539578901,70908.9999996661
2002,"ROCKHAMPTON","Violent Offences",830,1170.5143211717,70909.0000000307
2002,"SCENIC RIM","Drug Related Offences",378,1230.6690542088,30714.9999999811
2002,"SCENIC RIM","Sexual Offences",100,325.5738238667,30714.9999997982
2002,"SCENIC RIM","Violent Offences",158,514.4066417059,30715.0000000064
2002,"SOMERSET","Drug Related Offences",306,1689.02136116,18116.9999999196
2002,"SOMERSET","Sexual Offences",58,320.1413037458,18117.0000001166
2002,"SOMERSET","Violent Offences",134,739.636805207,18117.0000000876
2002,"SOUTH BURNETT","Drug Related Offences",776,2777.1813041226,27942.0000000743
2002,"SOUTH BURNETT","Sexual Offences",154,551.1416505572,27942.0000002372
2002,"SOUTH BURNETT","Violent Offences",360,1288.3830792352,27942.0000000078
2002,"SOUTHERN DOWNS","Drug Related Offences",576,1836.676126391,31361.0000001371
2002,"SOUTHERN DOWNS","Sexual Offences",80,255.0939064442,31361.0000000135
2002,"SOUTHERN DOWNS","Violent Offences",248,790.7911099793,31360.9999999231
2002,"SUNSHINE COAST","Drug Related Offences",4660,2264.642419761,205772.000000415
2002,"SUNSHINE COAST","Sexual Offences",610,296.4446085963,205771.999999737
2002,"SUNSHINE COAST","Violent Offences",1233,599.2068891785,205771.999999936
2002,"TABLELANDS","Drug Related Offences",992,4468.2671951675,22201.0000000193
2002,"TABLELANDS","Sexual Offences",120,540.516192967,22200.9999998883
2002,"TABLELANDS","Violent Offences",184,828.7914958735,22201.0000001356
2002,"TOOWOOMBA","Drug Related Offences",1790,1310.2130743109,136619.000000549
2002,"TOOWOOMBA","Sexual Offences",222,162.4956997193,136619.000000301
2002,"TOOWOOMBA","Violent Offences",962,704.1480321158,136619.000000528
2002,"TORRES STRAIT ISLAND","Drug Related Offences",122,2828.001854427,4314.00000000068
2002,"TORRES STRAIT ISLAND","Sexual Offences",84,1947.148817808,4313.99999998782
2002,"TORRES STRAIT ISLAND","Violent Offences",110,2549.837737595,4314.00000000595
2002,"TORRES","Drug Related Offences",212,5955.05617975,3560.00000001511
2002,"TORRES","Sexual Offences",18,505.617977525,3560.00000002176
2002,"TORRES","Violent Offences",114,3202.247190969,3560.00000004695
2002,"TOWNSVILLE","Drug Related Offences",3528,2431.1752747813,145115.000000046
2002,"TOWNSVILLE","Sexual Offences",568,391.4137063722,145114.999999484
2002,"TOWNSVILLE","Violent Offences",1572,1083.278778897,145115.000000334
2002,"WEIPA","Drug Related Offences",12,535.475234271,2240.99999999755
2002,"WEIPA","Sexual Offences",4,178.491744756,2241.00000001011
2002,"WEIPA","Violent Offences",12,535.475234268,2241.00000001011
2002,"WESTERN DOWNS","Drug Related Offences",596,2075.8594266898,28711.0000001489
2002,"WESTERN DOWNS","Sexual Offences",78,271.6728779899,28711.0000001177
2002,"WESTERN DOWNS","Violent Offences",234,815.0186339731,28710.9999999979
2002,"WHITSUNDAY","Drug Related Offences",1224,4372.0531504488,27996.0000000081
2002,"WHITSUNDAY","Sexual Offences",78,278.6112301752,27996.0000000542
2002,"WHITSUNDAY","Violent Offences",284,1014.430632945,27996.0000000708
2002,"WINTON","Drug Related Offences",42,2680.280791294,1567.00000001578
2002,"WINTON","Sexual Offences",2,127.632418634,1567.00000000409
2002,"WINTON","Violent Offences",8,510.529674532,1567.00000001637
2002,"WOORABINDA ABORIGINAL","Drug Related Offences",32,3242.14792298,987.00000000578
2002,"WOORABINDA ABORIGINAL","Sexual Offences",26,2634.24518738,987.000000021236
2002,"WOORABINDA ABORIGINAL","Violent Offences",131,13272.54305967,987.000000007965
2002,"WUJAL WUJAL ABORIGINAL","Drug Related Offences",6,1662.0498615,360.999999999097
2002,"WUJAL WUJAL ABORIGINAL","Sexual Offences",2,554.0166205,360.999999999097
2002,"WUJAL WUJAL ABORIGINAL","Violent Offences",19,5263.15789475,360.999999999097
2002,"YARRABAH ABORIGINAL","Drug Related Offences",60,2633.88937664,2278.00000000535
2002,"YARRABAH ABORIGINAL","Sexual Offences",68,2985.074626841,2278.00000001883
2002,"YARRABAH ABORIGINAL","Violent Offences",271,11896.400351179,2278.0000000012
2003,"AURUKUN","Drug Related Offences",40,3636.363636386,1099.99999999323
2003,"AURUKUN","Violent Offences",133,12090.909090929,1099.99999999819
2003,"BALONNE","Drug Related Offences",106,2048.705063764,5174.00000004152
2003,"BALONNE","Sexual Offences",4,77.309625048,5174.00000002132
2003,"BALONNE","Violent Offences",92,1778.121376108,5174.00000000968
2003,"BANANA","Drug Related Offences",214,1413.8477801224,15136.0000000476
2003,"BANANA","Sexual Offences",94,621.0359407975,15136.0000001434
2003,"BANANA","Violent Offences",69,455.8668076079,15136.0000001027
2003,"BARCALDINE","Drug Related Offences",16,472.255017707,3388.00000001839
2003,"BARCALDINE","Sexual Offences",6,177.095631642,3387.99999998252
2003,"BARCALDINE","Violent Offences",12,354.191263286,3387.99999996339
2003,"BARCOO","Drug Related Offences",6,1470.58823532,407.999999992819
2003,"BLACKALL TAMBO","Drug Related Offences",16,721.370604151,2217.99999999041
2003,"BLACKALL TAMBO","Sexual Offences",8,360.685302072,2218.00000001193
2003,"BLACKALL TAMBO","Violent Offences",8,360.685302072,2218.00000001193
2003,"BOULIA","Drug Related Offences",4,796.812749,502.00000000251
2003,"BOULIA","Sexual Offences",2,398.4063745,502.00000000251
2003,"BOULIA","Violent Offences",8,1593.625498,502.00000000251
2003,"BRISBANE","Drug Related Offences",17324,1861.7247067513,930535.000001708
2003,"BRISBANE","Sexual Offences",2050,220.3033738662,930534.999997347
2003,"BRISBANE","Violent Offences",6390,686.7017360977,930535.000000476
2003,"BULLOO","Drug Related Offences",6,1398.6013986,429.000000000429
2003,"BULLOO","Violent Offences",5,1165.5011655,429.000000000429
2003,"BUNDABERG","Drug Related Offences",1720,2161.917570605,79559.0000001095
2003,"BUNDABERG","Sexual Offences",224,281.5520557054,79559.0000004762
2003,"BUNDABERG","Violent Offences",660,829.573021279,79559.0000000772
2003,"BURDEKIN","Drug Related Offences",378,2118.1217079433,17846.0000000207
2003,"BURDEKIN","Sexual Offences",20,112.0699316381,17845.9999998792
2003,"BURDEKIN","Violent Offences",80,448.2797265498,17845.9999999828
2003,"BURKE","Drug Related Offences",14,2794.41117763,501.000000002637
2003,"BURKE","Sexual Offences",10,1996.00798402,501.000000002996
2003,"BURKE","Violent Offences",46,9181.6367265,501.000000002559
2003,"CAIRNS","Drug Related Offences",4230,3516.6187253663,120286.000000168
2003,"CAIRNS","Sexual Offences",452,375.7710789285,120286.000000017
2003,"CAIRNS","Violent Offences",1479,1229.5695259621,120286.0000001
2003,"CARPENTARIA","Drug Related Offences",74,3300.624442444,2242.00000001229
2003,"CARPENTARIA","Sexual Offences",18,802.854594108,2242.00000001229
2003,"CARPENTARIA","Violent Offences",215,9589.652096338,2242.00000000106
2003,"CASSOWARY COAST","Drug Related Offences",1130,3838.5759902161,29438.0000000048
2003,"CASSOWARY COAST","Sexual Offences",138,468.7818465941,29437.9999999208
2003,"CASSOWARY COAST","Violent Offences",362,1229.7031048249,29438.0000001338
2003,"CENTRAL HIGHLANDS","Drug Related Offences",450,1761.94205168,25540.0000000527
2003,"CENTRAL HIGHLANDS","Sexual Offences",34,133.124510572,25539.9999999333
2003,"CENTRAL HIGHLANDS","Violent Offences",169,661.707126078,25539.9999999515
2003,"CHARTERS TOWERS","Drug Related Offences",132,1105.6202362013,11938.9999999934
2003,"CHARTERS TOWERS","Sexual Offences",26,217.7736828886,11938.9999999679
2003,"CHARTERS TOWERS","Violent Offences",105,879.4706424311,11939.0000000172
2003,"CHERBOURG ABORIGINAL","Drug Related Offences",30,2506.26566417,1196.99999999542
2003,"CHERBOURG ABORIGINAL","Sexual Offences",48,4010.02506265,1197.00000000198
2003,"CHERBOURG ABORIGINAL","Violent Offences",87,7268.170426085,1196.99999999673
2003,"CLONCURRY","Drug Related Offences",168,4729.729729716,3552.00000001031
2003,"CLONCURRY","Sexual Offences",56,1576.576576575,3552.00000000355
2003,"CLONCURRY","Violent Offences",55,1548.423423427,3551.99999999179
2003,"COOK","Drug Related Offences",288,7975.630019407,3610.99999999014
2003,"COOK","Sexual Offences",34,941.567432854,3610.99999996198
2003,"COOK","Violent Offences",118,3267.7928552,3610.99999996107
2003,"CROYDON","Drug Related Offences",28,10218.9781021,274.000000002407
2003,"CROYDON","Sexual Offences",2,729.9270073,273.999999999726
2003,"CROYDON","Violent Offences",2,729.9270073,273.999999999726
2003,"DIAMANTINA","Violent Offences",2,664.45182724,301.000000001144
2003,"DOOMADGEE ABORIGINAL","Drug Related Offences",6,519.930675908,1154.00000000417
2003,"DOOMADGEE ABORIGINAL","Sexual Offences",8,693.240901216,1153.99999999529
2003,"DOOMADGEE ABORIGINAL","Violent Offences",118,10225.303292868,1154.00000000297
2003,"DOUGLAS","Drug Related Offences",530,5037.0651967386,10521.9999999834
2003,"DOUGLAS","Sexual Offences",30,285.1168979266,10522.0000000572
2003,"DOUGLAS","Violent Offences",154,1463.6000760298,10522.0000000099
2003,"ETHERIDGE","Drug Related Offences",10,1062.6992561,941.000000009316
2003,"ETHERIDGE","Sexual Offences",2,212.53985122,941.000000009316
2003,"ETHERIDGE","Violent Offences",1,106.26992561,941.000000009316
2003,"FLINDERS","Drug Related Offences",76,3767.972235996,2016.99999999896
2003,"FLINDERS","Sexual Offences",4,198.314328212,2016.99999998183
2003,"FLINDERS","Violent Offences",20,991.571641054,2016.99999999403
2003,"FRASER COAST","Drug Related Offences",2964,3846.9525490578,77048.0000000506
2003,"FRASER COAST","Sexual Offences",198,256.9826601567,77048.0000009595
2003,"FRASER COAST","Violent Offences",684,887.7582805515,77048.0000000766
2003,"GLADSTONE","Drug Related Offences",1318,2753.8654408846,47859.9999997324
2003,"GLADSTONE","Sexual Offences",200,417.8854993738,47859.999999928
2003,"GLADSTONE","Violent Offences",451,942.3318010876,47859.9999999443
2003,"GOLD COAST","Drug Related Offences",6790,1653.8990853643,410544.999999464
2003,"GOLD COAST","Sexual Offences",620,151.0187677359,410544.999999106
2003,"GOLD COAST","Violent Offences",2861,696.8785395025,410544.999999923
2003,"GOONDIWINDI","Drug Related Offences",190,1840.015494862,10326.0000000299
2003,"GOONDIWINDI","Sexual Offences",18,174.317257406,10326.0000001471
2003,"GOONDIWINDI","Violent Offences",109,1055.5878365238,10326.0000000523
2003,"GYMPIE","Drug Related Offences",1494,3792.9371144146,39389.0000000852
2003,"GYMPIE","Sexual Offences",80,203.1023889934,39388.9999996995
2003,"GYMPIE","Violent Offences",273,693.086902434,39389.0000000392
2003,"HINCHINBROOK","Drug Related Offences",284,2365.878040667,12003.9999999296
2003,"HINCHINBROOK","Sexual Offences",24,199.9333555476,12004.0000000331
2003,"HINCHINBROOK","Violent Offences",43,358.213928694,12003.9999998806
2003,"HOPE VALE ABORIGINAL","Drug Related Offences",8,941.17647057,850.000000016469
2003,"HOPE VALE ABORIGINAL","Sexual Offences",2,235.29411764,850.0000000255
2003,"HOPE VALE ABORIGINAL","Violent Offences",26,3058.82352941,850.00000000049
2003,"IPSWICH","Drug Related Offences",2366,1839.1555120208,128646.000000311
2003,"IPSWICH","Sexual Offences",674,523.9183495801,128645.999999844
2003,"IPSWICH","Violent Offences",1228,954.5574677825,128645.999999636
2003,"ISAAC","Drug Related Offences",302,1585.301837266,19050.0000000522
2003,"ISAAC","Sexual Offences",440,2309.711286064,19050.0000002082
2003,"ISAAC","Violent Offences",84,440.944881888,19050.0000000762
2003,"KOWANYAMA ABORIGINAL","Drug Related Offences",46,4527.55905515,1015.99999999284
2003,"KOWANYAMA ABORIGINAL","Sexual Offences",20,1968.503937,1016.00000000406
2003,"KOWANYAMA ABORIGINAL","Violent Offences",192,18897.6377954,1015.99999999331
2003,"LIVINGSTONE","Drug Related Offences",630,2309.3841642232,27279.9999999961
2003,"LIVINGSTONE","Sexual Offences",70,256.5982404711,27279.9999997989
2003,"LIVINGSTONE","Violent Offences",146,535.1906158348,27280.0000000498
2003,"LOCKHART RIVER ABORIGINAL","Drug Related Offences",34,5601.3179572,606.999999996358
2003,"LOCKHART RIVER ABORIGINAL","Sexual Offences",12,1976.9357496,606.999999996358
2003,"LOCKHART RIVER ABORIGINAL","Violent Offences",65,10708.401977,606.999999996358
2003,"LOCKYER VALLEY","Drug Related Offences",548,1884.58628516,29078.0000000624
2003,"LOCKYER VALLEY","Sexual Offences",96,330.1465025088,29078.0000001488
2003,"LOCKYER VALLEY","Violent Offences",171,588.0734575936,29078.0000001587
2003,"LOGAN","Drug Related Offences",10192,4175.7485373657,244075.999998546
2003,"LOGAN","Sexual Offences",1168,478.5394713135,244075.999999344
2003,"LOGAN","Violent Offences",2104,862.0265818848,244075.999999867
2003,"LONGREACH","Drug Related Offences",140,3148.189790846,4447.00000003425
2003,"LONGREACH","Sexual Offences",50,1124.35349674,4446.99999999753
2003,"LONGREACH","Violent Offences",42,944.456937267,4446.9999999721
2003,"MACKAY","Drug Related Offences",3238,3457.8501099882,93642.0000001403
2003,"MACKAY","Sexual Offences",362,386.5786719633,93642.0000000327
2003,"MACKAY","Violent Offences",644,687.7255932179,93641.9999998392
2003,"MAPOON ABORIGINAL","Drug Related Offences",2,892.85714286,223.999999999283
2003,"MAPOON ABORIGINAL","Violent Offences",6,2678.57142858,223.999999999283
2003,"MARANOA","Drug Related Offences",188,1511.7401093595,12436.0000000035
2003,"MARANOA","Sexual Offences",26,209.070440656,12436.0000000095
2003,"MARANOA","Violent Offences",124,997.1051785145,12435.9999999937
2003,"MAREEBA","Drug Related Offences",762,4162.342273424,18307.0000001025
2003,"MAREEBA","Sexual Offences",42,229.42044027,18306.9999999002
2003,"MAREEBA","Violent Offences",231,1261.812421474,18307.0000000598
2003,"MCKINLAY","Drug Related Offences",2,201.40986908,993.000000017675
2003,"MCKINLAY","Violent Offences",2,201.40986908,993.000000017675
2003,"MORETON BAY","Drug Related Offences",3574,1183.337913494,302027.00000097
2003,"MORETON BAY","Sexual Offences",766,253.6197094954,302027.000000918
2003,"MORETON BAY","Violent Offences",2003,663.1857416739,302026.999999181
2003,"MORNINGTON","Drug Related Offences",10,956.02294455,1046.00000000073
2003,"MORNINGTON","Sexual Offences",12,1147.22753346,1046.00000000073
2003,"MORNINGTON","Violent Offences",200,19120.45889105,1045.999999998
2003,"MOUNT ISA","Drug Related Offences",296,1480.222033312,19996.9999999054
2003,"MOUNT ISA","Sexual Offences",156,780.1170175585,19996.9999998496
2003,"MOUNT ISA","Violent Offences",602,3010.451567745,19996.9999999346
2003,"MURWEH","Drug Related Offences",70,1443.894389432,4848.00000002331
2003,"MURWEH","Sexual Offences",8,165.01650165,4848.00000000485
2003,"MURWEH","Violent Offences",101,2083.333333343,4847.99999997751
2003,"NAPRANUM ABORIGINAL","Drug Related Offences",12,1465.2014652,819.000000000819
2003,"NAPRANUM ABORIGINAL","Violent Offences",58,7081.8070818,819.000000000819
2003,"NOOSA","Drug Related Offences",702,1523.9997394821,46063.0000001549
2003,"NOOSA","Sexual Offences",98,212.7521003845,46062.9999999472
2003,"NOOSA","Violent Offences",291,631.7434817553,46062.9999998506
2003,"NORTH BURNETT","Drug Related Offences",156,1497.8396543374,10415.0000000507
2003,"NORTH BURNETT","Sexual Offences",8,76.8122899664,10414.9999999993
2003,"NORTH BURNETT","Violent Offences",71,681.7090734496,10415.0000000329
2003,"NORTHERN PENINSULA AREA","Drug Related Offences",54,2609.956500722,2069.00000000237
2003,"NORTHERN PENINSULA AREA","Sexual Offences",12,579.990333492,2069.00000000871
2003,"NORTHERN PENINSULA AREA","Violent Offences",78,3769.937167675,2069.00000002133
2003,"PALM ISLAND ABORIGINAL","Drug Related Offences",68,3088.101725712,2201.99999999423
